year,region,type,price
2008,NewYork,1bedroom,167858.33
2008,NewYork,2bedroom,130141.67
2008,NewYork,3bedroom,151041.67
2008,NewYork,4bedroom,249008.33
2008,NewYork,5BedroomOrMore,389466.67
2008,NewYork,BottomTier,104733.33
2008,NewYork,CondoCoop,445808.33
2008,NewYork,MiddleTier,314858.33
2008,NewYork,House,296908.33
2008,NewYork,TopTier,596183.33
2008,NorthCarolina,1bedroom,113875
2008,NorthCarolina,2bedroom,102841.67
2008,NorthCarolina,3bedroom,148125
2008,NorthCarolina,4bedroom,261150
2008,NorthCarolina,5BedroomOrMore,335141.67
2008,NorthCarolina,BottomTier,83741.67
2008,NorthCarolina,CondoCoop,141725
2008,NorthCarolina,MiddleTier,150750
2008,NorthCarolina,House,151400
2008,NorthCarolina,TopTier,295166.67
2008,NorthDakota,1bedroom,NaN
2008,NorthDakota,2bedroom,120500
2008,NorthDakota,3bedroom,NaN
2008,NorthDakota,4bedroom,170233.33
2008,NorthDakota,5BedroomOrMore,NaN
2008,NorthDakota,BottomTier,85325
2008,NorthDakota,CondoCoop,112741.67
2008,NorthDakota,MiddleTier,134383.33
2008,NorthDakota,House,136666.67
2008,NorthDakota,TopTier,199641.67
2008,Ohio,1bedroom,67600
2008,Ohio,2bedroom,84125
2008,Ohio,3bedroom,117941.67
2008,Ohio,4bedroom,187066.67
2008,Ohio,5BedroomOrMore,209991.67
2008,Ohio,BottomTier,71050
2008,Ohio,CondoCoop,112200
2008,Ohio,MiddleTier,118975
2008,Ohio,House,119491.67
2008,Ohio,TopTier,206141.67
2008,Oklahoma,1bedroom,40575
2008,Oklahoma,2bedroom,47308.33
2008,Oklahoma,3bedroom,92141.67
2008,Oklahoma,4bedroom,166191.67
2008,Oklahoma,5BedroomOrMore,196341.67
2008,Oklahoma,BottomTier,44466.67
2008,Oklahoma,CondoCoop,64983.33
2008,Oklahoma,MiddleTier,86716.67
2008,Oklahoma,House,87208.33
2008,Oklahoma,TopTier,162358.33
2008,Oregon,1bedroom,184358.33
2008,Oregon,2bedroom,204008.33
2008,Oregon,3bedroom,243591.67
2008,Oregon,4bedroom,329791.67
2008,Oregon,5BedroomOrMore,382591.67
2008,Oregon,BottomTier,168266.67
2008,Oregon,CondoCoop,221333.33
2008,Oregon,MiddleTier,250250
2008,Oregon,House,251725
2008,Oregon,TopTier,410275
2008,Pennsylvania,1bedroom,113141.67
2008,Pennsylvania,2bedroom,120366.67
2008,Pennsylvania,3bedroom,153283.33
2008,Pennsylvania,4bedroom,278633.33
2008,Pennsylvania,5BedroomOrMore,281883.33
2008,Pennsylvania,BottomTier,75725
2008,Pennsylvania,CondoCoop,117716.67
2008,Pennsylvania,MiddleTier,153208.33
2008,Pennsylvania,House,159991.67
2008,Pennsylvania,TopTier,289e3
2008,RhodeIsland,1bedroom,180225
2008,RhodeIsland,2bedroom,213166.67
2008,RhodeIsland,3bedroom,252175
2008,RhodeIsland,4bedroom,355441.67
2008,RhodeIsland,5BedroomOrMore,476691.67
2008,RhodeIsland,BottomTier,185450
2008,RhodeIsland,CondoCoop,211725
2008,RhodeIsland,MiddleTier,251550
2008,RhodeIsland,House,255791.67
2008,RhodeIsland,TopTier,418800
2008,SouthCarolina,1bedroom,123566.67
2008,SouthCarolina,2bedroom,107291.67
2008,SouthCarolina,3bedroom,141766.67
2008,SouthCarolina,4bedroom,229566.67
2008,SouthCarolina,5BedroomOrMore,NaN
2008,SouthCarolina,BottomTier,68700
2008,SouthCarolina,CondoCoop,169241.67
2008,SouthCarolina,MiddleTier,132791.67
2008,SouthCarolina,House,129041.67
2008,SouthCarolina,TopTier,266050
2008,SouthDakota,1bedroom,85800
2008,SouthDakota,2bedroom,121625
2008,SouthDakota,3bedroom,145125
2008,SouthDakota,4bedroom,170475
2008,SouthDakota,5BedroomOrMore,223800
2008,SouthDakota,BottomTier,98916.67
2008,SouthDakota,CondoCoop,147741.67
2008,SouthDakota,MiddleTier,144491.67
2008,SouthDakota,House,144433.33
2008,SouthDakota,TopTier,228683.33
2008,Tennessee,1bedroom,108075
2008,Tennessee,2bedroom,86383.33
2008,Tennessee,3bedroom,131558.33
2008,Tennessee,4bedroom,227975
2008,Tennessee,5BedroomOrMore,341850
2008,Tennessee,BottomTier,61108.33
2008,Tennessee,CondoCoop,145491.67
2008,Tennessee,MiddleTier,119783.33
2008,Tennessee,House,118391.67
2008,Tennessee,TopTier,232525
2008,Texas,1bedroom,NaN
2008,Texas,2bedroom,NaN
2008,Texas,3bedroom,120341.67
2008,Texas,4bedroom,193958.33
2008,Texas,5BedroomOrMore,NaN
2008,Texas,BottomTier,NaN
2008,Texas,CondoCoop,NaN
2008,Texas,MiddleTier,128758.33
2008,Texas,House,129458.33
2008,Texas,TopTier,233225
2008,Utah,1bedroom,NaN
2008,Utah,2bedroom,186566.67
2008,Utah,3bedroom,240841.67
2008,Utah,4bedroom,280200
2008,Utah,5BedroomOrMore,360066.67
2008,Utah,BottomTier,179375
2008,Utah,CondoCoop,214775
2008,Utah,MiddleTier,253741.67
2008,Utah,House,261100
2008,Utah,TopTier,423725
2008,Vermont,1bedroom,161850
2008,Vermont,2bedroom,190358.33
2008,Vermont,3bedroom,229408.33
2008,Vermont,4bedroom,287416.67
2008,Vermont,5BedroomOrMore,330741.67
2008,Vermont,BottomTier,NaN
2008,Vermont,CondoCoop,184883.33
2008,Vermont,MiddleTier,204758.33
2008,Vermont,House,206658.33
2008,Vermont,TopTier,317916.67
2008,Virginia,1bedroom,213758.33
2008,Virginia,2bedroom,182491.67
2008,Virginia,3bedroom,223566.67
2008,Virginia,4bedroom,364083.33
2008,Virginia,5BedroomOrMore,522841.67
2008,Virginia,BottomTier,140683.33
2008,Virginia,CondoCoop,278316.67
2008,Virginia,MiddleTier,247216.67
2008,Virginia,House,239033.33
2008,Virginia,TopTier,462141.67
2008,Washington,1bedroom,215383.33
2008,Washington,2bedroom,239341.67
2008,Washington,3bedroom,286250
2008,Washington,4bedroom,380708.33
2008,Washington,5BedroomOrMore,453975
2008,Washington,BottomTier,173350
2008,Washington,CondoCoop,257200
2008,Washington,MiddleTier,286541.67
2008,Washington,House,290458.33
2008,Washington,TopTier,492191.67
2008,WestVirginia,1bedroom,NaN
2008,WestVirginia,2bedroom,NaN
2008,WestVirginia,3bedroom,87141.67
2008,WestVirginia,4bedroom,126375
2008,WestVirginia,5BedroomOrMore,137233.33
2008,WestVirginia,BottomTier,46583.33
2008,WestVirginia,CondoCoop,117066.67
2008,WestVirginia,MiddleTier,68600
2008,WestVirginia,House,68358.33
2008,WestVirginia,TopTier,144641.67
2008,Wisconsin,1bedroom,117108.33
2008,Wisconsin,2bedroom,128383.33
2008,Wisconsin,3bedroom,161433.33
2008,Wisconsin,4bedroom,204133.33
2008,Wisconsin,5BedroomOrMore,238391.67
2008,Wisconsin,BottomTier,99025
2008,Wisconsin,CondoCoop,152258.33
2008,Wisconsin,MiddleTier,156808.33
2008,Wisconsin,House,157466.67
2008,Wisconsin,TopTier,257816.67
2008,Wyoming,1bedroom,NaN
2008,Wyoming,2bedroom,NaN
2008,Wyoming,3bedroom,NaN
2008,Wyoming,4bedroom,225258.33
2008,Wyoming,5BedroomOrMore,NaN
2008,Wyoming,BottomTier,150550
2008,Wyoming,CondoCoop,173708.33
2008,Wyoming,MiddleTier,193833.33
2008,Wyoming,House,194608.33
2008,Wyoming,TopTier,NaN
2009,Alabama,1bedroom,97858.33
2009,Alabama,2bedroom,77050
2009,Alabama,3bedroom,126100
2009,Alabama,4bedroom,234350
2009,Alabama,5BedroomOrMore,340258.33
2009,Alabama,BottomTier,71833.33
2009,Alabama,CondoCoop,147391.67
2009,Alabama,MiddleTier,132783.33
2009,Alabama,House,132300
2009,Alabama,TopTier,238683.33
2009,Alaska,1bedroom,145541.67
2009,Alaska,2bedroom,184958.33
2009,Alaska,3bedroom,261791.67
2009,Alaska,4bedroom,336666.67
2009,Alaska,5BedroomOrMore,432091.67
2009,Alaska,BottomTier,189150
2009,Alaska,CondoCoop,181566.67
2009,Alaska,MiddleTier,257041.67
2009,Alaska,House,267033.33
2009,Alaska,TopTier,366466.67
2009,Arizona,1bedroom,112133.33
2009,Arizona,2bedroom,160083.33
2009,Arizona,3bedroom,174466.67
2009,Arizona,4bedroom,231333.33
2009,Arizona,5BedroomOrMore,341466.67
2009,Arizona,BottomTier,113808.33
2009,Arizona,CondoCoop,137008.33
2009,Arizona,MiddleTier,180633.33
2009,Arizona,House,188133.33
2009,Arizona,TopTier,325141.67
2009,Arkansas,1bedroom,86e3
2009,Arkansas,2bedroom,89850
2009,Arkansas,3bedroom,126583.33
2009,Arkansas,4bedroom,215325
2009,Arkansas,5BedroomOrMore,333175
2009,Arkansas,BottomTier,59850
2009,Arkansas,CondoCoop,132383.33
2009,Arkansas,MiddleTier,105425
2009,Arkansas,House,105266.67
2009,Arkansas,TopTier,187325
2009,California,1bedroom,229658.33
2009,California,2bedroom,280358.33
2009,California,3bedroom,323100
2009,California,4bedroom,425983.33
2009,California,5BedroomOrMore,581275
2009,California,BottomTier,179983.33
2009,California,CondoCoop,318366.67
2009,California,MiddleTier,345975
2009,California,House,351791.67
2009,California,TopTier,665975
2009,Colorado,1bedroom,135958.33
2009,Colorado,2bedroom,156658.33
2009,Colorado,3bedroom,208741.67
2009,Colorado,4bedroom,293175
2009,Colorado,5BedroomOrMore,366116.67
2009,Colorado,BottomTier,127175
2009,Colorado,CondoCoop,152400
2009,Colorado,MiddleTier,213e3
2009,Colorado,House,222400
2009,Colorado,TopTier,389600
2009,Connecticut,1bedroom,142258.33
2009,Connecticut,2bedroom,192650
2009,Connecticut,3bedroom,252341.67
2009,Connecticut,4bedroom,377408.33
2009,Connecticut,5BedroomOrMore,629200
2009,Connecticut,BottomTier,166941.67
2009,Connecticut,CondoCoop,180450
2009,Connecticut,MiddleTier,258958.33
2009,Connecticut,House,274541.67
2009,Connecticut,TopTier,470033.33
2009,Delaware,1bedroom,144641.67
2009,Delaware,2bedroom,163491.67
2009,Delaware,3bedroom,206e3
2009,Delaware,4bedroom,304258.33
2009,Delaware,5BedroomOrMore,367358.33
2009,Delaware,BottomTier,145766.67
2009,Delaware,CondoCoop,NaN
2009,Delaware,MiddleTier,221541.67
2009,Delaware,House,220216.67
2009,Delaware,TopTier,351733.33
2009,DistrictofColumbia,1bedroom,307808.33
2009,DistrictofColumbia,2bedroom,368266.67
2009,DistrictofColumbia,3bedroom,335325
2009,DistrictofColumbia,4bedroom,534975
2009,DistrictofColumbia,5BedroomOrMore,1071841.67
2009,DistrictofColumbia,BottomTier,224916.67
2009,DistrictofColumbia,CondoCoop,345275
2009,DistrictofColumbia,MiddleTier,349600
2009,DistrictofColumbia,House,362975
2009,DistrictofColumbia,TopTier,701758.33
2009,Florida,1bedroom,81475
2009,Florida,2bedroom,113200
2009,Florida,3bedroom,158691.67
2009,Florida,4bedroom,240316.67
2009,Florida,5BedroomOrMore,379925
2009,Florida,BottomTier,88041.67
2009,Florida,CondoCoop,125591.67
2009,Florida,MiddleTier,156191.67
2009,Florida,House,166425
2009,Florida,TopTier,303566.67
2009,Georgia,1bedroom,121216.67
2009,Georgia,2bedroom,100466.67
2009,Georgia,3bedroom,127650
2009,Georgia,4bedroom,217475
2009,Georgia,5BedroomOrMore,329358.33
2009,Georgia,BottomTier,82008.33
2009,Georgia,CondoCoop,138300
2009,Georgia,MiddleTier,139458.33
2009,Georgia,House,139491.67
2009,Georgia,TopTier,265541.67
2009,Hawaii,1bedroom,275941.67
2009,Hawaii,2bedroom,352883.33
2009,Hawaii,3bedroom,465391.67
2009,Hawaii,4bedroom,602516.67
2009,Hawaii,5BedroomOrMore,725058.33
2009,Hawaii,BottomTier,252100
2009,Hawaii,CondoCoop,322750
2009,Hawaii,MiddleTier,459891.67
2009,Hawaii,House,550491.67
2009,Hawaii,TopTier,760133.33
2009,Idaho,1bedroom,140750
2009,Idaho,2bedroom,140250
2009,Idaho,3bedroom,163641.67
2009,Idaho,4bedroom,207425
2009,Idaho,5BedroomOrMore,255941.67
2009,Idaho,BottomTier,122433.33
2009,Idaho,CondoCoop,178708.33
2009,Idaho,MiddleTier,175725
2009,Idaho,House,175675
2009,Idaho,TopTier,293933.33
2009,Illinois,1bedroom,139191.67
2009,Illinois,2bedroom,140883.33
2009,Illinois,3bedroom,167616.67
2009,Illinois,4bedroom,272950
2009,Illinois,5BedroomOrMore,371600
2009,Illinois,BottomTier,98366.67
2009,Illinois,CondoCoop,187241.67
2009,Illinois,MiddleTier,178183.33
2009,Illinois,House,175300
2009,Illinois,TopTier,323625
2009,Indiana,1bedroom,62275
2009,Indiana,2bedroom,72316.67
2009,Indiana,3bedroom,114641.67
2009,Indiana,4bedroom,166741.67
2009,Indiana,5BedroomOrMore,197608.33
2009,Indiana,BottomTier,62300
2009,Indiana,CondoCoop,119791.67
2009,Indiana,MiddleTier,111908.33
2009,Indiana,House,111508.33
2009,Indiana,TopTier,195258.33
2009,Iowa,1bedroom,84291.67
2009,Iowa,2bedroom,95683.33
2009,Iowa,3bedroom,125950
2009,Iowa,4bedroom,152066.67
2009,Iowa,5BedroomOrMore,NaN
2009,Iowa,BottomTier,81883.33
2009,Iowa,CondoCoop,113558.33
2009,Iowa,MiddleTier,112325
2009,Iowa,House,112391.67
2009,Iowa,TopTier,178875
2009,Kansas,1bedroom,63091.67
2009,Kansas,2bedroom,73341.67
2009,Kansas,3bedroom,124300
2009,Kansas,4bedroom,NaN
2009,Kansas,5BedroomOrMore,NaN
2009,Kansas,BottomTier,67566.67
2009,Kansas,CondoCoop,127416.67
2009,Kansas,MiddleTier,120491.67
2009,Kansas,House,120508.33
2009,Kansas,TopTier,NaN
2009,Kentucky,1bedroom,76708.33
2009,Kentucky,2bedroom,99600
2009,Kentucky,3bedroom,124491.67
2009,Kentucky,4bedroom,199716.67
2009,Kentucky,5BedroomOrMore,242750
2009,Kentucky,BottomTier,74e3
2009,Kentucky,CondoCoop,116158.33
2009,Kentucky,MiddleTier,120366.67
2009,Kentucky,House,120666.67
2009,Kentucky,TopTier,208325
2009,Louisiana,1bedroom,NaN
2009,Louisiana,2bedroom,NaN
2009,Louisiana,3bedroom,126258.33
2009,Louisiana,4bedroom,NaN
2009,Louisiana,5BedroomOrMore,314841.67
2009,Louisiana,BottomTier,78116.67
2009,Louisiana,CondoCoop,NaN
2009,Louisiana,MiddleTier,NaN
2009,Louisiana,House,NaN
2009,Louisiana,TopTier,233616.67
2009,Maine,1bedroom,147733.33
2009,Maine,2bedroom,171325
2009,Maine,3bedroom,196958.33
2009,Maine,4bedroom,246591.67
2009,Maine,5BedroomOrMore,321833.33
2009,Maine,BottomTier,119125
2009,Maine,CondoCoop,184566.67
2009,Maine,MiddleTier,187408.33
2009,Maine,House,187641.67
2009,Maine,TopTier,334825
2009,Maryland,1bedroom,173758.33
2009,Maryland,2bedroom,198483.33
2009,Maryland,3bedroom,243975
2009,Maryland,4bedroom,354450
2009,Maryland,5BedroomOrMore,491500
2009,Maryland,BottomTier,159508.33
2009,Maryland,CondoCoop,225050
2009,Maryland,MiddleTier,260450
2009,Maryland,House,272358.33
2009,Maryland,TopTier,446308.33
2009,Massachusetts,1bedroom,199250
2009,Massachusetts,2bedroom,232166.67
2009,Massachusetts,3bedroom,287766.67
2009,Massachusetts,4bedroom,408808.33
2009,Massachusetts,5BedroomOrMore,561541.67
2009,Massachusetts,BottomTier,187633.33
2009,Massachusetts,CondoCoop,237475
2009,Massachusetts,MiddleTier,295575
2009,Massachusetts,House,306791.67
2009,Massachusetts,TopTier,502941.67
2009,Michigan,1bedroom,71991.67
2009,Michigan,2bedroom,80091.67
2009,Michigan,3bedroom,111308.33
2009,Michigan,4bedroom,188358.33
2009,Michigan,5BedroomOrMore,209725
2009,Michigan,BottomTier,60483.33
2009,Michigan,CondoCoop,123900
2009,Michigan,MiddleTier,106741.67
2009,Michigan,House,105333.33
2009,Michigan,TopTier,192050
2009,Minnesota,1bedroom,119691.67
2009,Minnesota,2bedroom,151258.33
2009,Minnesota,3bedroom,184208.33
2009,Minnesota,4bedroom,235441.67
2009,Minnesota,5BedroomOrMore,304850
2009,Minnesota,BottomTier,113016.67
2009,Minnesota,CondoCoop,153125
2009,Minnesota,MiddleTier,179450
2009,Minnesota,House,183591.67
2009,Minnesota,TopTier,299450
2009,Mississippi,1bedroom,NaN
2009,Mississippi,2bedroom,NaN
2009,Mississippi,3bedroom,129433.33
2009,Mississippi,4bedroom,212158.33
2009,Mississippi,5BedroomOrMore,242208.33
2009,Mississippi,BottomTier,70350
2009,Mississippi,CondoCoop,NaN
2009,Mississippi,MiddleTier,123283.33
2009,Mississippi,House,123233.33
2009,Mississippi,TopTier,200233.33
2009,Missouri,1bedroom,88350
2009,Missouri,2bedroom,100075
2009,Missouri,3bedroom,143058.33
2009,Missouri,4bedroom,238891.67
2009,Missouri,5BedroomOrMore,302091.67
2009,Missouri,BottomTier,86466.67
2009,Missouri,CondoCoop,14e4
2009,Missouri,MiddleTier,142900
2009,Missouri,House,143025
2009,Missouri,TopTier,239975
2009,Montana,1bedroom,157625
2009,Montana,2bedroom,169058.33
2009,Montana,3bedroom,211525
2009,Montana,4bedroom,237733.33
2009,Montana,5BedroomOrMore,282575
2009,Montana,BottomTier,146066.67
2009,Montana,CondoCoop,188108.33
2009,Montana,MiddleTier,205933.33
2009,Montana,House,207575
2009,Montana,TopTier,318075
2009,Nebraska,1bedroom,72683.33
2009,Nebraska,2bedroom,89116.67
2009,Nebraska,3bedroom,125475
2009,Nebraska,4bedroom,189633.33
2009,Nebraska,5BedroomOrMore,166725
2009,Nebraska,BottomTier,71333.33
2009,Nebraska,CondoCoop,121266.67
2009,Nebraska,MiddleTier,121333.33
2009,Nebraska,House,121275
2009,Nebraska,TopTier,199008.33
2009,Nevada,1bedroom,NaN
2009,Nevada,2bedroom,119875
2009,Nevada,3bedroom,163366.67
2009,Nevada,4bedroom,217508.33
2009,Nevada,5BedroomOrMore,301641.67
2009,Nevada,BottomTier,108725
2009,Nevada,CondoCoop,109466.67
2009,Nevada,MiddleTier,174e3
2009,Nevada,House,188191.67
2009,Nevada,TopTier,297050
2009,NewHampshire,1bedroom,119975
2009,NewHampshire,2bedroom,171033.33
2009,NewHampshire,3bedroom,227316.67
2009,NewHampshire,4bedroom,295841.67
2009,NewHampshire,5BedroomOrMore,344891.67
2009,NewHampshire,BottomTier,140816.67
2009,NewHampshire,CondoCoop,169166.67
2009,NewHampshire,MiddleTier,212866.67
2009,NewHampshire,House,225991.67
2009,NewHampshire,TopTier,330141.67
2009,NewJersey,1bedroom,214658.33
2009,NewJersey,2bedroom,237491.67
2009,NewJersey,3bedroom,288683.33
2009,NewJersey,4bedroom,401566.67
2009,NewJersey,5BedroomOrMore,535033.33
2009,NewJersey,BottomTier,192808.33
2009,NewJersey,CondoCoop,252291.67
2009,NewJersey,MiddleTier,309825
2009,NewJersey,House,313575
2009,NewJersey,TopTier,518308.33
2009,NewMexico,1bedroom,NaN
2009,NewMexico,2bedroom,145100
2009,NewMexico,3bedroom,170166.67
2009,NewMexico,4bedroom,247966.67
2009,NewMexico,5BedroomOrMore,343700
2009,NewMexico,BottomTier,133950
2009,NewMexico,CondoCoop,NaN
2009,NewMexico,MiddleTier,193008.33
2009,NewMexico,House,192983.33
2009,NewMexico,TopTier,346333.33
2009,NewYork,1bedroom,158925
2009,NewYork,2bedroom,125741.67
2009,NewYork,3bedroom,143175
2009,NewYork,4bedroom,229866.67
2009,NewYork,5BedroomOrMore,346941.67
2009,NewYork,BottomTier,102525
2009,NewYork,CondoCoop,424041.67
2009,NewYork,MiddleTier,275741.67
2009,NewYork,House,256100
2009,NewYork,TopTier,541666.67
2009,NorthCarolina,1bedroom,110758.33
2009,NorthCarolina,2bedroom,101933.33
2009,NorthCarolina,3bedroom,143633.33
2009,NorthCarolina,4bedroom,250125
2009,NorthCarolina,5BedroomOrMore,319633.33
2009,NorthCarolina,BottomTier,83550
2009,NorthCarolina,CondoCoop,133883.33
2009,NorthCarolina,MiddleTier,147e3
2009,NorthCarolina,House,148016.67
2009,NorthCarolina,TopTier,283741.67
2009,NorthDakota,1bedroom,NaN
2009,NorthDakota,2bedroom,144858.33
2009,NorthDakota,3bedroom,NaN
2009,NorthDakota,4bedroom,175866.67
2009,NorthDakota,5BedroomOrMore,NaN
2009,NorthDakota,BottomTier,94816.67
2009,NorthDakota,CondoCoop,122491.67
2009,NorthDakota,MiddleTier,146908.33
2009,NorthDakota,House,15e4
2009,NorthDakota,TopTier,209991.67
2009,Ohio,1bedroom,65491.67
2009,Ohio,2bedroom,80150
2009,Ohio,3bedroom,113191.67
2009,Ohio,4bedroom,181666.67
2009,Ohio,5BedroomOrMore,207258.33
2009,Ohio,BottomTier,66400
2009,Ohio,CondoCoop,107425
2009,Ohio,MiddleTier,114600
2009,Ohio,House,115133.33
2009,Ohio,TopTier,201275
2009,Oklahoma,1bedroom,43200
2009,Oklahoma,2bedroom,49591.67
2009,Oklahoma,3bedroom,95300
2009,Oklahoma,4bedroom,167308.33
2009,Oklahoma,5BedroomOrMore,204008.33
2009,Oklahoma,BottomTier,46933.33
2009,Oklahoma,CondoCoop,64100
2009,Oklahoma,MiddleTier,88850
2009,Oklahoma,House,89308.33
2009,Oklahoma,TopTier,163200
2009,Oregon,1bedroom,175225
2009,Oregon,2bedroom,189100
2009,Oregon,3bedroom,223391.67
2009,Oregon,4bedroom,302641.67
2009,Oregon,5BedroomOrMore,356383.33
2009,Oregon,BottomTier,155716.67
2009,Oregon,CondoCoop,203966.67
2009,Oregon,MiddleTier,231233.33
2009,Oregon,House,232358.33
2009,Oregon,TopTier,376383.33
2009,Pennsylvania,1bedroom,111550
2009,Pennsylvania,2bedroom,119116.67
2009,Pennsylvania,3bedroom,150541.67
2009,Pennsylvania,4bedroom,268466.67
2009,Pennsylvania,5BedroomOrMore,276275
2009,Pennsylvania,BottomTier,75600
2009,Pennsylvania,CondoCoop,116500
2009,Pennsylvania,MiddleTier,152766.67
2009,Pennsylvania,House,159050
2009,Pennsylvania,TopTier,278391.67
2009,RhodeIsland,1bedroom,162341.67
2009,RhodeIsland,2bedroom,194916.67
2009,RhodeIsland,3bedroom,232441.67
2009,RhodeIsland,4bedroom,331233.33
2009,RhodeIsland,5BedroomOrMore,436916.67
2009,RhodeIsland,BottomTier,162350
2009,RhodeIsland,CondoCoop,193875
2009,RhodeIsland,MiddleTier,231791.67
2009,RhodeIsland,House,236050
2009,RhodeIsland,TopTier,391533.33
2009,SouthCarolina,1bedroom,106425
2009,SouthCarolina,2bedroom,104500
2009,SouthCarolina,3bedroom,140241.67
2009,SouthCarolina,4bedroom,228016.67
2009,SouthCarolina,5BedroomOrMore,NaN
2009,SouthCarolina,BottomTier,72033.33
2009,SouthCarolina,CondoCoop,151433.33
2009,SouthCarolina,MiddleTier,133658.33
2009,SouthCarolina,House,131975
2009,SouthCarolina,TopTier,261475
2009,SouthDakota,1bedroom,92491.67
2009,SouthDakota,2bedroom,121908.33
2009,SouthDakota,3bedroom,141991.67
2009,SouthDakota,4bedroom,168766.67
2009,SouthDakota,5BedroomOrMore,219183.33
2009,SouthDakota,BottomTier,103058.33
2009,SouthDakota,CondoCoop,154175
2009,SouthDakota,MiddleTier,145883.33
2009,SouthDakota,House,145650
2009,SouthDakota,TopTier,230041.67
2009,Tennessee,1bedroom,106225
2009,Tennessee,2bedroom,86641.67
2009,Tennessee,3bedroom,127666.67
2009,Tennessee,4bedroom,219400
2009,Tennessee,5BedroomOrMore,328116.67
2009,Tennessee,BottomTier,63175
2009,Tennessee,CondoCoop,140575
2009,Tennessee,MiddleTier,119225
2009,Tennessee,House,118183.33
2009,Tennessee,TopTier,228400
2009,Texas,1bedroom,NaN
2009,Texas,2bedroom,NaN
2009,Texas,3bedroom,118633.33
2009,Texas,4bedroom,197266.67
2009,Texas,5BedroomOrMore,NaN
2009,Texas,BottomTier,NaN
2009,Texas,CondoCoop,NaN
2009,Texas,MiddleTier,132050
2009,Texas,House,132758.33
2009,Texas,TopTier,240066.67
2009,Utah,1bedroom,NaN
2009,Utah,2bedroom,181475
2009,Utah,3bedroom,225575
2009,Utah,4bedroom,265233.33
2009,Utah,5BedroomOrMore,332858.33
2009,Utah,BottomTier,168358.33
2009,Utah,CondoCoop,210350
2009,Utah,MiddleTier,240658.33
2009,Utah,House,246591.67
2009,Utah,TopTier,398950
2009,Vermont,1bedroom,157883.33
2009,Vermont,2bedroom,185350
2009,Vermont,3bedroom,230066.67
2009,Vermont,4bedroom,293475
2009,Vermont,5BedroomOrMore,348791.67
2009,Vermont,BottomTier,NaN
